image_id,capture_id,subject_id,camera_id,view_role,posture,candidates_count,status,target_area_ratio,target_conf,mean_kpt_conf,torso_kpts_valid,notes
S014_SE01_CAP000517_CAM01,CAP000517,S014,CAM01,frontal,forward_head,3,multiple_candidates,0.1770000010728836,0.9287,0.7876,4,Multiple candidates (3); Default YOLO correctly aligns with target
S014_SE01_CAP000517_CAM02,CAP000517,S014,CAM02,lateral,forward_head,3,wrong_person_risk,0.2971999943256378,0.8044,0.4907,4,Multiple candidates (3); Default YOLO picks non-target candidate 0!
S014_SE01_CAP000518_CAM01,CAP000518,S014,CAM01,frontal,forward_head,2,multiple_candidates,0.17739999294281006,0.927,0.7778,4,Multiple candidates (2); Default YOLO correctly aligns with target
S014_SE01_CAP000518_CAM02,CAP000518,S014,CAM02,lateral,forward_head,3,wrong_person_risk,0.2605000138282776,0.3836,0.3683,4,Multiple candidates (3); Default YOLO picks non-target candidate 0!
S014_SE01_CAP000519_CAM01,CAP000519,S014,CAM01,frontal,forward_head,2,multiple_candidates,0.17730000615119934,0.9285,0.795,4,Multiple candidates (2); Default YOLO correctly aligns with target
S014_SE01_CAP000519_CAM02,CAP000519,S014,CAM02,lateral,forward_head,3,wrong_person_risk,0.2168000042438507,0.5089,0.437,4,Multiple candidates (3); Default YOLO picks non-target candidate 0!
S014_SE01_CAP000520_CAM01,CAP000520,S014,CAM01,frontal,forward_head,3,multiple_candidates,0.17739999294281006,0.9284,0.7864,4,Multiple candidates (3); Default YOLO correctly aligns with target
S014_SE01_CAP000520_CAM02,CAP000520,S014,CAM02,lateral,forward_head,3,wrong_person_risk,0.24950000643730164,0.7009,0.4747,4,Multiple candidates (3); Default YOLO picks non-target candidate 0!
S014_SE01_CAP000521_CAM01,CAP000521,S014,CAM01,frontal,reject,3,multiple_candidates,0.30230000615119934,0.9361,0.558,4,Multiple candidates (3); Default YOLO correctly aligns with target
S014_SE01_CAP000521_CAM02,CAP000521,S014,CAM02,lateral,reject,2,multiple_candidates,0.265500009059906,0.8972,0.4535,4,Multiple candidates (2); Default YOLO correctly aligns with target
S014_SE01_CAP000522_CAM01,CAP000522,S014,CAM01,frontal,reject,2,multiple_candidates,0.26409998536109924,0.939,0.5712,4,Multiple candidates (2); Default YOLO correctly aligns with target
S014_SE01_CAP000522_CAM02,CAP000522,S014,CAM02,lateral,reject,2,multiple_candidates,0.21490000188350677,0.8994,0.4568,4,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000523_CAM01,CAP000523,S015,CAM01,frontal,upright,3,multiple_candidates,0.1850000023841858,0.8998,0.7829,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000523_CAM02,CAP000523,S015,CAM02,lateral,upright,2,multiple_candidates,0.32899999618530273,0.9013,0.5025,4,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000524_CAM01,CAP000524,S015,CAM01,frontal,upright,4,multiple_candidates,0.18549999594688416,0.8991,0.774,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000524_CAM02,CAP000524,S015,CAM02,lateral,upright,2,multiple_candidates,0.33180001378059387,0.9075,0.5069,4,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000525_CAM01,CAP000525,S015,CAM01,frontal,upright,4,multiple_candidates,0.18410000205039978,0.9019,0.7783,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000525_CAM02,CAP000525,S015,CAM02,lateral,upright,3,multiple_candidates,0.3305000066757202,0.9036,0.5019,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000526_CAM01,CAP000526,S015,CAM01,frontal,upright,5,multiple_candidates,0.18410000205039978,0.9012,0.7852,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000526_CAM02,CAP000526,S015,CAM02,lateral,upright,3,multiple_candidates,0.3314000070095062,0.907,0.5083,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000527_CAM01,CAP000527,S015,CAM01,frontal,upright,4,multiple_candidates,0.18400000035762787,0.897,0.7843,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000527_CAM02,CAP000527,S015,CAM02,lateral,upright,3,multiple_candidates,0.3314000070095062,0.9052,0.516,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000528_CAM01,CAP000528,S015,CAM01,frontal,leaning_forward,4,multiple_candidates,0.20630000531673431,0.8936,0.7561,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000528_CAM02,CAP000528,S015,CAM02,lateral,leaning_forward,3,multiple_candidates,0.3231000006198883,0.8971,0.5033,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000529_CAM01,CAP000529,S015,CAM01,frontal,leaning_forward,4,multiple_candidates,0.2070000022649765,0.9042,0.7574,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000529_CAM02,CAP000529,S015,CAM02,lateral,leaning_forward,3,multiple_candidates,0.3262999951839447,0.8898,0.5156,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000530_CAM01,CAP000530,S015,CAM01,frontal,leaning_forward,3,multiple_candidates,0.21570000052452087,0.8804,0.7484,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000530_CAM02,CAP000530,S015,CAM02,lateral,leaning_forward,2,multiple_candidates,0.326200008392334,0.9012,0.515,4,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000531_CAM01,CAP000531,S015,CAM01,frontal,leaning_forward,3,multiple_candidates,0.21279999613761902,0.8895,0.7502,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000531_CAM02,CAP000531,S015,CAM02,lateral,leaning_forward,2,multiple_candidates,0.3212999999523163,0.8951,0.4877,3,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000532_CAM01,CAP000532,S015,CAM01,frontal,leaning_forward,4,multiple_candidates,0.21289999783039093,0.8906,0.7478,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000532_CAM02,CAP000532,S015,CAM02,lateral,leaning_forward,3,multiple_candidates,0.32710000872612,0.892,0.5039,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000533_CAM01,CAP000533,S015,CAM01,frontal,leaning_backward,5,multiple_candidates,0.1768999993801117,0.9049,0.7974,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000533_CAM02,CAP000533,S015,CAM02,lateral,leaning_backward,2,multiple_candidates,0.36160001158714294,0.9244,0.4991,4,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000534_CAM01,CAP000534,S015,CAM01,frontal,leaning_backward,7,multiple_candidates,0.17980000376701355,0.8959,0.8091,4,Multiple candidates (7); Default YOLO correctly aligns with target
S015_SE01_CAP000534_CAM02,CAP000534,S015,CAM02,lateral,leaning_backward,3,wrong_person_risk,0.3901999890804291,0.8891,0.52,4,Multiple candidates (3); Default YOLO picks non-target candidate 0!
S015_SE01_CAP000535_CAM01,CAP000535,S015,CAM01,frontal,leaning_backward,6,multiple_candidates,0.17640000581741333,0.8997,0.7973,4,Multiple candidates (6); Default YOLO correctly aligns with target
S015_SE01_CAP000535_CAM02,CAP000535,S015,CAM02,lateral,leaning_backward,3,multiple_candidates,0.36070001125335693,0.9122,0.4828,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000536_CAM01,CAP000536,S015,CAM01,frontal,leaning_backward,6,multiple_candidates,0.1753000020980835,0.9058,0.7999,4,Multiple candidates (6); Default YOLO correctly aligns with target
S015_SE01_CAP000536_CAM02,CAP000536,S015,CAM02,lateral,leaning_backward,3,multiple_candidates,0.3555999994277954,0.9116,0.4963,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000537_CAM01,CAP000537,S015,CAM01,frontal,leaning_backward,5,multiple_candidates,0.17430000007152557,0.9061,0.7975,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000537_CAM02,CAP000537,S015,CAM02,lateral,leaning_backward,3,multiple_candidates,0.3499999940395355,0.9209,0.4957,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000538_CAM01,CAP000538,S015,CAM01,frontal,leaning_left,4,multiple_candidates,0.21379999816417694,0.9029,0.7668,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000538_CAM02,CAP000538,S015,CAM02,lateral,leaning_left,3,multiple_candidates,0.3109000027179718,0.9268,0.5621,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000539_CAM01,CAP000539,S015,CAM01,frontal,leaning_left,4,multiple_candidates,0.21170000731945038,0.9013,0.76,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000539_CAM02,CAP000539,S015,CAM02,lateral,leaning_left,4,multiple_candidates,0.3102000057697296,0.9287,0.5702,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000540_CAM01,CAP000540,S015,CAM01,frontal,leaning_left,4,multiple_candidates,0.21140000224113464,0.8768,0.7506,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000540_CAM02,CAP000540,S015,CAM02,lateral,leaning_left,3,multiple_candidates,0.30799999833106995,0.9263,0.5825,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000541_CAM01,CAP000541,S015,CAM01,frontal,leaning_left,5,multiple_candidates,0.21580000221729279,0.885,0.7616,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000541_CAM02,CAP000541,S015,CAM02,lateral,leaning_left,5,multiple_candidates,0.31049999594688416,0.9281,0.5879,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000542_CAM01,CAP000542,S015,CAM01,frontal,leaning_left,5,multiple_candidates,0.21490000188350677,0.9033,0.7645,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000542_CAM02,CAP000542,S015,CAM02,lateral,leaning_left,3,multiple_candidates,0.31470000743865967,0.9329,0.6031,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000543_CAM01,CAP000543,S015,CAM01,frontal,leaning_right,5,multiple_candidates,0.22300000488758087,0.8781,0.8041,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000543_CAM02,CAP000543,S015,CAM02,lateral,leaning_right,3,multiple_candidates,0.37279999256134033,0.9067,0.5318,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000544_CAM01,CAP000544,S015,CAM01,frontal,leaning_right,4,multiple_candidates,0.23589999973773956,0.8792,0.7832,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000544_CAM02,CAP000544,S015,CAM02,lateral,leaning_right,3,multiple_candidates,0.3709000051021576,0.9172,0.4984,2,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000545_CAM01,CAP000545,S015,CAM01,frontal,leaning_right,4,multiple_candidates,0.23350000381469727,0.8873,0.7941,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000545_CAM02,CAP000545,S015,CAM02,lateral,leaning_right,4,multiple_candidates,0.37540000677108765,0.9213,0.5252,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000546_CAM01,CAP000546,S015,CAM01,frontal,leaning_right,5,multiple_candidates,0.22220000624656677,0.8762,0.8055,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000546_CAM02,CAP000546,S015,CAM02,lateral,leaning_right,4,multiple_candidates,0.3910999894142151,0.9156,0.5343,3,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000547_CAM01,CAP000547,S015,CAM01,frontal,leaning_right,5,multiple_candidates,0.2337999939918518,0.8744,0.7683,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000547_CAM02,CAP000547,S015,CAM02,lateral,leaning_right,4,multiple_candidates,0.3700000047683716,0.9084,0.521,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000548_CAM01,CAP000548,S015,CAM01,frontal,slouching,5,multiple_candidates,0.19760000705718994,0.909,0.8167,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000548_CAM02,CAP000548,S015,CAM02,lateral,slouching,3,multiple_candidates,0.3361999988555908,0.9181,0.4682,2,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000549_CAM01,CAP000549,S015,CAM01,frontal,slouching,4,multiple_candidates,0.1932000070810318,0.908,0.7906,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000549_CAM02,CAP000549,S015,CAM02,lateral,slouching,2,multiple_candidates,0.33390000462532043,0.9053,0.4876,2,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000550_CAM01,CAP000550,S015,CAM01,frontal,slouching,4,multiple_candidates,0.1972000002861023,0.9086,0.83,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000550_CAM02,CAP000550,S015,CAM02,lateral,slouching,3,multiple_candidates,0.3361000120639801,0.8943,0.4841,2,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000551_CAM01,CAP000551,S015,CAM01,frontal,slouching,5,multiple_candidates,0.19179999828338623,0.9165,0.8196,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000551_CAM02,CAP000551,S015,CAM02,lateral,slouching,2,multiple_candidates,0.3255999982357025,0.9098,0.4861,2,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000552_CAM01,CAP000552,S015,CAM01,frontal,slouching,4,multiple_candidates,0.19040000438690186,0.9202,0.8252,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000552_CAM02,CAP000552,S015,CAM02,lateral,slouching,3,multiple_candidates,0.3278999924659729,0.9044,0.494,2,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000553_CAM01,CAP000553,S015,CAM01,frontal,forward_head,5,multiple_candidates,0.2240000069141388,0.9152,0.8173,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000553_CAM02,CAP000553,S015,CAM02,lateral,forward_head,3,multiple_candidates,0.2937999963760376,0.8959,0.4285,2,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000554_CAM01,CAP000554,S015,CAM01,frontal,forward_head,4,multiple_candidates,0.21060000360012054,0.9192,0.7963,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000554_CAM02,CAP000554,S015,CAM02,lateral,forward_head,2,multiple_candidates,0.27489998936653137,0.9058,0.4317,2,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000555_CAM01,CAP000555,S015,CAM01,frontal,forward_head,4,multiple_candidates,0.21870000660419464,0.908,0.7959,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000555_CAM02,CAP000555,S015,CAM02,lateral,forward_head,2,multiple_candidates,0.3012000024318695,0.8648,0.4429,2,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000556_CAM01,CAP000556,S015,CAM01,frontal,forward_head,4,multiple_candidates,0.21220000088214874,0.9214,0.7891,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000556_CAM02,CAP000556,S015,CAM02,lateral,forward_head,2,multiple_candidates,0.27399998903274536,0.9238,0.4185,2,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000557_CAM01,CAP000557,S015,CAM01,frontal,forward_head,3,multiple_candidates,0.210099995136261,0.9185,0.7965,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000557_CAM02,CAP000557,S015,CAM02,lateral,forward_head,2,multiple_candidates,0.2718999981880188,0.9219,0.4327,2,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000558_CAM01,CAP000558,S015,CAM01,frontal,forward_head,5,multiple_candidates,0.2125999927520752,0.9198,0.7821,4,Multiple candidates (5); Default YOLO correctly aligns with target
S015_SE01_CAP000558_CAM02,CAP000558,S015,CAM02,lateral,forward_head,3,multiple_candidates,0.27810001373291016,0.9128,0.4164,2,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000559_CAM01,CAP000559,S015,CAM01,frontal,reject,3,multiple_candidates,0.30090001225471497,0.9121,0.5749,4,Multiple candidates (3); Default YOLO correctly aligns with target
S015_SE01_CAP000559_CAM02,CAP000559,S015,CAM02,lateral,reject,2,multiple_candidates,0.2402999997138977,0.8898,0.5883,4,Multiple candidates (2); Default YOLO correctly aligns with target
S015_SE01_CAP000560_CAM01,CAP000560,S015,CAM01,frontal,reject,4,multiple_candidates,0.1784999966621399,0.8896,0.8757,4,Multiple candidates (4); Default YOLO correctly aligns with target
S015_SE01_CAP000560_CAM02,CAP000560,S015,CAM02,lateral,reject,2,wrong_person_risk,0.2590999901294708,0.8608,0.5434,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S016_SE01_CAP000561_CAM01,CAP000561,S016,CAM01,frontal,upright,4,multiple_candidates,0.28999999165534973,0.9372,0.8695,4,Multiple candidates (4); Default YOLO correctly aligns with target
S016_SE01_CAP000561_CAM02,CAP000561,S016,CAM02,lateral,upright,5,multiple_candidates,0.32179999351501465,0.9366,0.6314,4,Multiple candidates (5); Default YOLO correctly aligns with target
S016_SE01_CAP000562_CAM01,CAP000562,S016,CAM01,frontal,upright,4,multiple_candidates,0.2849999964237213,0.9358,0.8546,4,Multiple candidates (4); Default YOLO correctly aligns with target
S016_SE01_CAP000562_CAM02,CAP000562,S016,CAM02,lateral,upright,3,multiple_candidates,0.3212999999523163,0.9357,0.6366,4,Multiple candidates (3); Default YOLO correctly aligns with target
S016_SE01_CAP000563_CAM01,CAP000563,S016,CAM01,frontal,upright,4,multiple_candidates,0.2854999899864197,0.9355,0.8531,4,Multiple candidates (4); Default YOLO correctly aligns with target
